N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop_Type,Season_Kharif,Season_Rabi,Season_Zaid,Soil_Texture_Clay,Soil_Texture_Loamy,Soil_Texture_Sandy,Soil_Texture_Silt,Region_Central,Region_East,Region_North,Region_South,Region_West,Soil_Type_Alluvial Soil,Soil_Type_Black Soil,Soil_Type_Black Soil ,Soil_Type_Desert Soil,Soil_Type_Red Soil
88,54,90,7.93,15.21,40.9,1049.33,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
103,21,83,7.65,19.09,77.15,1263.35,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
121,47,127,5.41,26.34,33.84,816.75,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
130,87,116,4.93,14.81,42.72,523.4,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
83,63,139,6.43,17.31,42.63,2792.32,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
88,54,97,8.12,34.29,64.95,2607.96,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
167,48,56,4.87,17.32,82.7,2019.5,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
105,56,79,6.66,21.02,74.21,732.63,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
152,31,117,6.9,36.03,36.03,2653.96,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
67,73,66,6.96,36.69,33.83,1090.63,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
89,71,92,5.28,37.76,49.29,1602.97,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
127,30,62,7.78,14.01,44.44,308.88,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
142,32,125,7.31,28.2,55.42,388.36,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
113,78,100,7.8,16.79,66.34,2436.96,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39,77,130,6.32,14.14,71.41,1232.9,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
128,34,23,5.83,24.45,46.88,1194.4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
72,66,122,5.92,33.81,74.5,1563.69,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
166,48,46,5.19,30.69,31.35,699.77,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
42,91,85,5.16,10.49,86.93,746.46,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
72,35,105,5.05,27.0,53.32,2241.04,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
156,30,149,8.19,23.95,70.09,1978.45,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
60,32,129,6.71,24.99,82.89,2524.49,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106,18,140,6.72,32.63,53.99,2270.18,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
79,19,88,4.92,38.64,47.74,2042.23,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
163,98,46,6.61,25.59,68.59,712.85,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
99,83,87,6.06,17.84,67.28,1314.68,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
160,88,22,5.17,16.03,62.32,2506.47,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
135,17,41,7.78,38.12,54.87,2015.72,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
155,86,126,6.76,16.85,43.95,2243.47,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
99,24,65,5.71,35.94,46.35,633.33,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
110,17,99,6.66,23.47,82.84,1130.8,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
152,60,143,6.68,38.35,59.08,736.12,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
37,99,90,5.1,39.22,89.68,1501.86,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
100,66,136,6.22,38.23,46.76,2377.54,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
80,40,48,6.83,39.21,89.6,824.9,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
54,30,22,7.72,21.72,38.27,1896.68,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
139,73,81,6.47,34.74,37.0,2326.29,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33,84,106,7.51,22.22,45.21,625.33,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
42,16,29,4.8,39.56,74.14,1401.66,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
30,50,96,4.88,22.86,30.1,2005.71,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
34,81,113,6.94,14.06,70.79,2444.93,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
66,71,59,6.11,38.97,42.08,1172.18,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
84,70,33,6.46,24.07,48.92,1972.63,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
42,89,130,6.32,13.85,65.1,1771.46,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
176,39,110,7.86,31.6,78.38,1021.1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
94,33,121,8.01,17.08,34.69,743.99,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
85,34,141,5.04,14.03,46.19,1854.21,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
86,59,133,5.28,35.92,72.09,1928.24,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
157,88,136,5.04,10.92,74.87,2265.56,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
170,76,103,6.64,38.79,45.21,1889.38,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
123,16,99,7.29,24.4,80.98,2094.29,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
175,15,26,5.05,18.86,49.49,2272.0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
50,39,146,7.25,37.45,34.33,2076.89,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39,15,126,5.08,21.92,34.24,1646.68,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
120,33,88,7.14,36.25,63.14,2374.85,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
138,84,124,5.52,39.92,78.1,565.9,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
162,52,103,5.62,12.08,47.04,1169.88,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
177,79,26,7.3,13.47,40.84,2249.87,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
38,56,49,5.39,30.51,30.59,2780.71,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
72,35,110,6.8,24.7,75.55,1487.17,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
153,68,55,5.32,26.56,61.38,2753.92,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
146,21,99,5.59,18.53,73.43,1770.32,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
171,87,135,6.23,28.47,74.71,2359.85,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
153,57,84,6.06,38.02,81.34,1220.4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
62,64,73,5.64,39.4,41.15,1517.34,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54,21,108,5.16,14.42,86.82,962.19,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47,80,125,6.53,19.69,42.34,2478.55,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
63,48,142,7.57,17.43,69.69,385.13,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
111,33,139,5.83,35.84,56.27,880.67,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
67,77,45,6.54,23.27,31.94,2466.64,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,78,56,5.19,21.28,58.03,2541.04,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
67,63,56,5.24,35.08,39.61,1151.75,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56,65,79,6.7,39.83,85.46,1844.79,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
89,15,89,6.51,38.53,43.3,422.78,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
151,32,87,7.36,38.43,75.48,1023.98,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48,36,63,5.47,23.84,43.51,1494.23,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
130,27,84,6.46,12.09,41.33,2311.65,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
116,70,133,5.22,34.96,44.23,2305.88,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,29,101,6.18,29.38,80.44,2232.85,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
80,88,140,5.24,20.51,47.51,2641.6,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
134,80,130,5.85,32.31,70.36,1992.06,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
49,30,149,7.48,31.82,66.36,1436.2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
149,89,50,7.73,19.83,34.29,659.6,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
168,34,96,7.6,22.78,81.03,761.04,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
149,50,112,7.5,30.43,83.0,2234.78,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
150,59,125,5.92,23.41,45.91,901.23,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47,45,91,6.09,16.09,70.64,1955.37,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
61,81,31,5.26,34.51,87.28,1229.18,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
159,94,57,7.81,24.96,73.06,1736.84,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
157,67,76,6.66,25.96,88.96,1273.23,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
145,35,114,7.16,22.83,84.14,1510.56,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
89,53,105,7.45,13.96,40.82,437.51,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
115,91,109,7.44,39.42,50.31,467.24,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
177,97,115,5.82,36.3,34.1,2228.69,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
30,59,116,5.05,24.22,86.07,1308.89,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
41,80,108,7.55,29.07,71.83,2172.18,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
43,39,145,6.08,36.43,35.99,1504.1,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
175,90,129,5.33,30.68,71.25,432.05,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
44,35,94,7.43,26.33,57.18,1642.71,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
153,87,82,8.13,27.91,38.15,2631.79,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
167,50,77,6.4,18.92,79.7,546.67,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
55,43,116,7.14,25.08,76.12,1200.06,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
173,96,122,5.2,14.59,81.69,2266.04,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
147,24,126,7.41,19.85,56.69,1383.43,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
128,82,58,6.66,29.96,87.45,1251.9,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
79,78,80,7.29,32.31,83.99,2389.77,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
88,34,47,7.41,29.35,78.18,1850.94,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
71,88,130,7.95,17.9,30.46,2476.48,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
173,89,94,7.27,21.82,76.14,539.81,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
80,88,60,6.88,36.2,68.85,1808.95,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
142,46,126,5.81,19.47,64.81,1928.2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
179,56,77,5.06,15.57,79.95,2120.11,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
30,54,20,6.06,22.89,49.94,1458.4,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107,74,83,7.85,26.97,71.77,711.55,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
121,44,131,5.81,33.78,70.7,1535.24,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
63,84,125,5.45,28.74,66.95,2120.83,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
63,71,108,6.32,23.69,37.36,1865.16,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
136,93,44,6.83,32.61,48.81,1896.82,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
112,37,52,6.0,14.01,40.54,1962.17,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
60,25,36,5.43,14.8,45.45,854.14,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
46,40,106,6.32,12.28,89.91,2118.61,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
31,71,20,7.03,19.0,33.73,837.11,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
60,55,143,6.92,24.54,77.85,1594.97,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
159,30,83,5.15,21.68,68.96,2142.31,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
96,88,34,8.05,17.02,33.63,967.47,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
47,85,140,8.12,36.38,55.67,1404.33,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
179,38,140,6.12,38.57,43.25,440.12,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
160,92,147,6.79,26.41,68.11,598.51,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
99,15,137,7.94,21.93,73.97,1458.78,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
176,90,132,7.99,10.2,49.75,2501.56,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
86,38,78,7.89,27.27,55.13,2220.68,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
175,21,81,6.04,21.11,45.84,1429.99,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
161,24,99,6.95,31.08,76.25,1148.76,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
61,70,37,8.08,35.88,44.44,2216.3,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
173,31,93,7.02,33.91,65.86,1927.38,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
146,63,36,7.53,23.09,61.24,1774.72,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
170,44,56,5.77,22.63,68.06,2251.02,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
90,21,98,7.77,15.44,46.09,1363.12,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
86,35,21,5.49,22.84,46.07,2677.97,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
151,48,143,6.51,11.4,67.98,2019.59,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
132,58,52,8.16,21.79,48.13,1949.7,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
43,46,132,5.53,36.92,30.09,1696.11,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
125,62,36,6.08,22.65,80.94,481.38,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
88,19,87,6.75,25.37,32.3,2116.88,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
157,16,50,5.63,12.81,70.27,2441.85,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
164,64,144,7.3,24.37,69.73,1225.11,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
92,20,81,8.14,35.03,82.71,2642.07,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
87,99,110,6.1,17.37,69.46,1161.03,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
47,30,90,8.01,37.9,66.01,997.77,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39,39,95,5.74,15.92,77.5,802.67,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
156,18,39,5.35,16.98,43.46,2567.39,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59,63,72,6.51,19.99,87.12,491.83,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
67,43,107,6.58,14.23,58.92,2365.8,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85,41,78,4.88,33.58,76.05,2037.37,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
121,54,143,7.77,25.11,39.24,2288.8,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80,18,79,5.89,35.7,42.04,1981.19,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
109,91,66,7.03,35.72,60.97,2396.48,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
99,92,144,5.27,24.76,40.69,2133.49,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
134,23,113,7.62,30.64,36.21,1219.64,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
136,49,115,5.83,23.91,67.52,404.86,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
110,94,69,6.9,22.27,89.57,1863.64,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
177,25,54,7.73,16.61,38.75,480.36,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
127,53,41,5.44,26.22,76.08,1279.8,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
159,15,37,8.05,13.94,61.04,2299.01,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,71,20,5.3,35.71,81.95,402.89,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
104,53,55,6.23,12.03,60.74,921.84,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
74,69,120,5.19,26.6,56.07,757.9,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,70,36,6.09,26.52,83.09,1439.92,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
51,38,83,6.47,15.95,85.19,1382.23,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
159,47,92,6.59,32.86,71.41,1244.13,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
127,93,81,5.37,12.97,68.29,651.31,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
112,63,60,4.88,19.5,38.03,2462.31,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,67,21,6.19,10.26,37.25,1230.27,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
152,36,75,6.89,18.29,38.6,2691.18,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
69,83,72,5.41,24.01,87.58,1200.01,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
98,79,38,5.95,20.56,86.72,2256.62,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,55,133,7.27,26.7,42.75,2364.29,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
151,36,32,5.28,30.08,56.41,756.87,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
91,66,36,5.55,16.35,53.77,2006.59,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
170,75,105,6.85,28.84,55.37,780.14,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
60,45,140,5.55,14.37,88.49,2361.12,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
60,26,141,6.16,34.33,70.89,2097.18,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
160,39,108,8.12,30.52,70.09,2649.12,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
85,98,37,6.56,39.27,36.23,2074.08,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
164,94,115,7.45,39.68,83.68,1770.81,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
100,77,117,7.81,12.59,71.71,2269.08,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
93,85,38,7.52,16.3,39.86,478.7,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
154,95,110,6.19,26.59,43.53,1983.61,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
151,79,129,8.17,16.01,88.29,1016.63,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
48,66,41,5.51,18.51,54.22,1198.11,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
104,67,55,6.3,21.27,64.93,1900.79,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
148,51,29,5.69,26.03,34.1,897.66,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
162,52,118,6.45,17.6,77.83,635.8,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
116,76,32,7.32,39.37,66.82,356.33,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
50,31,111,7.34,18.41,86.01,1452.49,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
167,62,77,7.72,24.84,47.58,419.15,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
101,31,62,7.14,19.74,68.54,670.88,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
100,35,138,5.93,14.54,47.55,832.3,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
133,34,119,6.27,34.36,67.51,2188.77,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
46,22,117,7.43,30.88,75.63,1631.04,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
120,32,93,5.97,38.68,60.66,320.82,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
92,25,102,6.72,13.56,72.03,906.43,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
162,15,40,6.42,30.53,65.9,1756.24,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
117,27,123,4.95,19.1,86.12,2704.29,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
114,53,140,7.19,38.39,82.17,2511.3,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
129,66,79,5.67,22.36,62.26,2449.33,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
174,44,113,7.5,28.46,88.52,487.54,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
164,16,56,7.21,16.66,47.7,2242.77,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
119,57,61,8.12,11.66,85.07,2463.76,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
166,79,69,7.5,36.72,39.6,793.48,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
42,34,57,7.95,24.87,32.31,528.65,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
110,47,37,5.4,17.28,51.69,909.47,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
156,46,141,5.55,37.12,30.28,1359.2,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
118,67,45,5.39,18.88,73.54,957.11,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
124,25,56,7.69,11.16,81.26,1739.42,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
118,97,137,6.17,16.05,37.02,1151.37,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
127,22,131,6.33,13.87,54.2,1451.38,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
37,65,27,4.99,22.63,68.34,2222.5,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
80,31,79,6.94,15.02,71.91,444.49,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
98,94,85,5.01,23.47,36.89,407.62,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
119,70,44,7.94,20.38,82.95,799.98,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
66,62,95,7.8,39.01,71.42,2171.35,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
160,59,102,5.26,16.04,78.35,390.41,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
97,59,72,7.79,13.17,89.63,1613.16,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
174,76,64,8.03,29.58,43.82,2653.57,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
56,44,69,7.82,14.11,38.73,303.48,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
112,98,114,6.01,35.94,83.42,2390.73,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55,21,140,7.59,26.49,37.48,1131.7,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
66,95,94,8.08,16.44,48.3,1890.2,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
98,38,41,7.62,24.35,63.58,1730.66,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
95,45,135,7.74,26.57,68.51,908.55,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
179,42,24,6.03,29.17,45.97,1715.26,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
152,15,31,5.22,29.85,53.02,2183.28,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
141,35,135,5.42,27.69,75.56,1597.31,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
